,Year,Week_Number,date,variable,value,Month,Month_Year
0,2020,1,2020-01-04,new_cases,-0.6547378827353001,1,Jan-2020
1,2020,2,2020-01-06,new_cases,-0.6547378827353001,1,Jan-2020
2,2020,3,2020-01-13,new_cases,-0.6547378827353001,1,Jan-2020
3,2020,4,2020-01-20,new_cases,-0.6546582475610703,1,Jan-2020
4,2020,5,2020-01-27,new_cases,-0.6545188860061679,1,Jan-2020
5,2020,6,2020-02-03,new_cases,-0.654479068419053,2,Feb-2020
6,2020,7,2020-02-10,new_cases,-0.6546980651481852,2,Feb-2020
7,2020,8,2020-02-17,new_cases,-0.6547179739417427,2,Feb-2020
8,2020,9,2020-02-24,new_cases,-0.6545985211803979,2,Feb-2020
9,2020,10,2020-03-02,new_cases,-0.6545786123868403,3,Mar-2020
10,2020,11,2020-03-09,new_cases,-0.6534637199476219,3,Mar-2020
11,2020,12,2020-03-16,new_cases,-0.6450821178599256,3,Mar-2020
12,2020,13,2020-03-23,new_cases,-0.6390298446184538,3,Mar-2020
13,2020,14,2020-03-30,new_cases,-0.6391891149669137,3,Mar-2020
14,2020,15,2020-04-06,new_cases,-0.6471327235963454,4,Apr-2020
15,2020,16,2020-04-13,new_cases,-0.6504774009140009,4,Apr-2020
16,2020,17,2020-04-20,new_cases,-0.6516122021467768,4,Apr-2020
17,2020,18,2020-04-27,new_cases,-0.6538021694380989,4,Apr-2020
18,2020,19,2020-05-04,new_cases,-0.6539415309930012,5,May-2020
19,2020,20,2020-05-11,new_cases,-0.6543596156577082,5,May-2020
20,2020,21,2020-05-18,new_cases,-0.6544989772126104,5,May-2020
21,2020,22,2020-05-25,new_cases,-0.6539216221994437,5,May-2020
22,2020,23,2020-06-01,new_cases,-0.6541207101350185,6,Jun-2020
23,2020,24,2020-06-08,new_cases,-0.6542799804834782,6,Jun-2020
24,2020,25,2020-06-15,new_cases,-0.654479068419053,6,Jun-2020
25,2020,26,2020-06-22,new_cases,-0.6544591596254955,6,Jun-2020
26,2020,27,2020-06-29,new_cases,-0.6541804365156909,6,Jun-2020
27,2020,28,2020-07-06,new_cases,-0.6542003453092483,7,Jul-2020
28,2020,29,2020-07-13,new_cases,-0.654100801341461,7,Jul-2020
29,2020,30,2020-07-20,new_cases,-0.6535433551218517,7,Jul-2020
30,2020,31,2020-07-27,new_cases,-0.6542202541028058,7,Jul-2020
31,2020,32,2020-08-03,new_cases,-0.6540609837543461,8,Aug-2020
32,2020,33,2020-08-10,new_cases,-0.6542202541028058,8,Aug-2020
33,2020,34,2020-08-17,new_cases,-0.6543795244512656,8,Aug-2020
34,2020,35,2020-08-24,new_cases,-0.6544193420383806,8,Aug-2020
35,2020,36,2020-08-31,new_cases,-0.6540808925479035,8,Aug-2020
36,2020,37,2020-09-07,new_cases,-0.6541605277221334,9,Sep-2020
37,2020,38,2020-09-14,new_cases,-0.6540808925479035,9,Sep-2020
38,2020,39,2020-09-21,new_cases,-0.6543994332448231,9,Sep-2020
39,2020,40,2020-09-28,new_cases,-0.6535035375347368,9,Sep-2020
40,2020,41,2020-10-05,new_cases,-0.653722534263869,10,Oct-2020
41,2020,42,2020-10-12,new_cases,-0.6537424430574265,10,Oct-2020
42,2020,43,2020-10-19,new_cases,-0.6537424430574265,10,Oct-2020
43,2020,44,2020-10-26,new_cases,-0.6537822606445414,10,Oct-2020
44,2020,45,2020-11-02,new_cases,-0.653682716676754,11,Nov-2020
45,2020,46,2020-11-09,new_cases,-0.6540012573736737,11,Nov-2020
46,2020,47,2020-11-16,new_cases,-0.6539614397865586,11,Nov-2020
47,2020,48,2020-11-23,new_cases,-0.6534637199476219,11,Nov-2020
48,2020,49,2020-11-30,new_cases,-0.6525678242375356,11,Nov-2020
49,2020,50,2020-12-07,new_cases,-0.652289101127731,12,Dec-2020
50,2020,51,2020-12-14,new_cases,-0.6408415448321839,12,Dec-2020
51,2020,52,2020-12-21,new_cases,-0.6301704314853783,12,Dec-2020
52,2020,53,2020-12-28,new_cases,-0.6399456491220976,12,Dec-2020
53,2021,1,2021-01-04,new_cases,-0.60289538431164,1,Jan-2021
54,2021,2,2021-01-11,new_cases,-0.6197780412483773,1,Jan-2021
55,2021,3,2021-01-18,new_cases,-0.625949767251194,1,Jan-2021
56,2021,4,2021-01-25,new_cases,-0.549579635164727,1,Jan-2021
57,2021,5,2021-02-01,new_cases,-0.5633764291000559,2,Feb-2021
58,2021,6,2021-02-08,new_cases,-0.6308473304663323,2,Feb-2021
59,2021,7,2021-02-15,new_cases,-0.6379348609727928,2,Feb-2021
60,2021,8,2021-02-22,new_cases,-0.6440667693884945,2,Feb-2021
61,2021,9,2021-03-01,new_cases,-0.6463960982347189,3,Mar-2021
62,2021,10,2021-03-08,new_cases,-0.6436486847237876,3,Mar-2021
63,2021,11,2021-03-15,new_cases,-0.6372977795789536,3,Mar-2021
64,2021,12,2021-03-22,new_cases,-0.6362027959332927,3,Mar-2021
65,2021,13,2021-03-29,new_cases,-0.6469137268672132,3,Mar-2021
66,2021,14,2021-04-05,new_cases,-0.5850969228712591,4,Apr-2021
67,2021,15,2021-04-12,new_cases,-0.4610850478017589,4,Apr-2021
68,2021,16,2021-04-19,new_cases,-0.39377341678394223,4,Apr-2021
69,2021,17,2021-04-26,new_cases,-0.3854913586640334,4,Apr-2021
70,2021,18,2021-05-03,new_cases,-0.3682304346497042,5,May-2021
71,2021,19,2021-05-10,new_cases,-0.2949461655646456,5,May-2021
72,2021,20,2021-05-17,new_cases,-0.09623649706750617,5,May-2021
73,2021,21,2021-05-24,new_cases,-0.16086044095506397,5,May-2021
74,2021,22,2021-05-31,new_cases,-0.19365022394422224,5,May-2021
75,2021,23,2021-06-07,new_cases,-0.2875799119483805,6,Jun-2021
76,2021,24,2021-06-14,new_cases,-0.21232467230113203,6,Jun-2021
77,2021,25,2021-06-21,new_cases,-0.13081807147683702,6,Jun-2021
78,2021,26,2021-06-28,new_cases,0.11413972445431249,6,Jun-2021
79,2021,27,2021-07-05,new_cases,0.40648044905224806,7,Jul-2021
80,2021,28,2021-07-12,new_cases,0.6794499175187623,7,Jul-2021
81,2021,29,2021-07-19,new_cases,1.2150163730083472,7,Jul-2021
82,2021,30,2021-07-26,new_cases,1.69473866256922,7,Jul-2021
83,2021,31,2021-08-02,new_cases,2.1562045884378898,8,Aug-2021
84,2021,32,2021-08-09,new_cases,2.3445616842851433,8,Aug-2021
85,2021,33,2021-08-16,new_cases,2.175058215936817,8,Aug-2021
86,2021,34,2021-08-23,new_cases,1.829799918063118,8,Aug-2021
87,2021,35,2021-08-30,new_cases,1.4644138299028133,8,Aug-2021
88,2021,36,2021-09-06,new_cases,1.3687719856527123,9,Sep-2021
89,2021,37,2021-09-13,new_cases,1.2227409849086468,9,Sep-2021
90,2021,38,2021-09-20,new_cases,1.0407148854126698,9,Sep-2021
91,2021,39,2021-09-27,new_cases,0.854229216159819,9,Sep-2021
92,2021,40,2021-10-04,new_cases,0.8076028216482168,10,Oct-2021
93,2021,41,2021-10-11,new_cases,0.7949607377392214,10,Oct-2021
94,2021,42,2021-10-18,new_cases,0.6747912598263135,10,Oct-2021
95,2021,43,2021-10-25,new_cases,0.5704890903787118,10,Oct-2021
96,2021,44,2021-11-01,new_cases,0.4596568366442588,11,Nov-2021
97,2021,45,2021-11-08,new_cases,0.34888430929047826,11,Nov-2021
98,2021,46,2021-11-15,new_cases,0.26447102460679217,11,Nov-2021
99,2021,47,2021-11-22,new_cases,0.18605028678390545,11,Nov-2021
100,2021,48,2021-11-29,new_cases,0.03068206186138509,11,Nov-2021
101,2021,49,2021-12-06,new_cases,-0.10913739529274877,12,Dec-2021
102,2021,50,2021-12-13,new_cases,-0.19918486855319978,12,Dec-2021
103,2021,51,2021-12-20,new_cases,-0.2875799119483805,12,Dec-2021
104,2021,52,2021-12-27,new_cases,-0.38666597748392434,12,Dec-2021
105,2021,53,2021-01-01,new_cases,-0.6386117599537469,1,Jan-2021
106,2020,1,2020-01-04,new_deaths,-0.5663199241924669,1,Jan-2020
107,2020,2,2020-01-06,new_deaths,-0.5663199241924669,1,Jan-2020
108,2020,3,2020-01-13,new_deaths,-0.5663199241924669,1,Jan-2020
109,2020,4,2020-01-20,new_deaths,-0.5663199241924669,1,Jan-2020
110,2020,5,2020-01-27,new_deaths,-0.5663199241924669,1,Jan-2020
111,2020,6,2020-02-03,new_deaths,-0.5663199241924669,2,Feb-2020
112,2020,7,2020-02-10,new_deaths,-0.5663199241924669,2,Feb-2020
113,2020,8,2020-02-17,new_deaths,-0.5663199241924669,2,Feb-2020
114,2020,9,2020-02-24,new_deaths,-0.5637376611205771,2,Feb-2020
115,2020,10,2020-03-02,new_deaths,-0.5663199241924669,3,Mar-2020
116,2020,11,2020-03-09,new_deaths,-0.5663199241924669,3,Mar-2020
117,2020,12,2020-03-16,new_deaths,-0.5663199241924669,3,Mar-2020
118,2020,13,2020-03-23,new_deaths,-0.5508263457611287,3,Mar-2020
119,2020,14,2020-03-30,new_deaths,-0.5250037150422315,3,Mar-2020
120,2020,15,2020-04-06,new_deaths,-0.5275859781141213,4,Apr-2020
121,2020,16,2020-04-13,new_deaths,-0.5430795565454595,4,Apr-2020
122,2020,17,2020-04-20,new_deaths,-0.555990871904908,4,Apr-2020
123,2020,18,2020-04-27,new_deaths,-0.5585731349767977,4,Apr-2020
124,2020,19,2020-05-04,new_deaths,-0.5611553980486874,5,May-2020
125,2020,20,2020-05-11,new_deaths,-0.5663199241924669,5,May-2020
126,2020,21,2020-05-18,new_deaths,-0.5663199241924669,5,May-2020
127,2020,22,2020-05-25,new_deaths,-0.5637376611205771,5,May-2020
128,2020,23,2020-06-01,new_deaths,-0.5637376611205771,6,Jun-2020
129,2020,24,2020-06-08,new_deaths,-0.5663199241924669,6,Jun-2020
130,2020,25,2020-06-15,new_deaths,-0.5663199241924669,6,Jun-2020
131,2020,26,2020-06-22,new_deaths,-0.5663199241924669,6,Jun-2020
132,2020,27,2020-06-29,new_deaths,-0.5663199241924669,6,Jun-2020
133,2020,28,2020-07-06,new_deaths,-0.5663199241924669,7,Jul-2020
134,2020,29,2020-07-13,new_deaths,-0.5663199241924669,7,Jul-2020
135,2020,30,2020-07-20,new_deaths,-0.5663199241924669,7,Jul-2020
136,2020,31,2020-07-27,new_deaths,-0.5663199241924669,7,Jul-2020
137,2020,32,2020-08-03,new_deaths,-0.5663199241924669,8,Aug-2020
138,2020,33,2020-08-10,new_deaths,-0.5663199241924669,8,Aug-2020
139,2020,34,2020-08-17,new_deaths,-0.5663199241924669,8,Aug-2020
140,2020,35,2020-08-24,new_deaths,-0.5663199241924669,8,Aug-2020
141,2020,36,2020-08-31,new_deaths,-0.5663199241924669,8,Aug-2020
142,2020,37,2020-09-07,new_deaths,-0.5663199241924669,9,Sep-2020
143,2020,38,2020-09-14,new_deaths,-0.5637376611205771,9,Sep-2020
144,2020,39,2020-09-21,new_deaths,-0.5663199241924669,9,Sep-2020
145,2020,40,2020-09-28,new_deaths,-0.5663199241924669,9,Sep-2020
146,2020,41,2020-10-05,new_deaths,-0.5663199241924669,10,Oct-2020
147,2020,42,2020-10-12,new_deaths,-0.5663199241924669,10,Oct-2020
148,2020,43,2020-10-19,new_deaths,-0.5663199241924669,10,Oct-2020
149,2020,44,2020-10-26,new_deaths,-0.5663199241924669,10,Oct-2020
150,2020,45,2020-11-02,new_deaths,-0.5637376611205771,11,Nov-2020
151,2020,46,2020-11-09,new_deaths,-0.5663199241924669,11,Nov-2020
152,2020,47,2020-11-16,new_deaths,-0.5663199241924669,11,Nov-2020
153,2020,48,2020-11-23,new_deaths,-0.5663199241924669,11,Nov-2020
154,2020,49,2020-11-30,new_deaths,-0.5663199241924669,11,Nov-2020
155,2020,50,2020-12-07,new_deaths,-0.5663199241924669,12,Dec-2020
156,2020,51,2020-12-14,new_deaths,-0.5663199241924669,12,Dec-2020
157,2020,52,2020-12-21,new_deaths,-0.5663199241924669,12,Dec-2020
158,2020,53,2020-12-28,new_deaths,-0.5637376611205771,12,Dec-2020
159,2021,1,2021-01-04,new_deaths,-0.5585731349767977,1,Jan-2021
160,2021,2,2021-01-11,new_deaths,-0.5585731349767977,1,Jan-2021
161,2021,3,2021-01-18,new_deaths,-0.555990871904908,1,Jan-2021
162,2021,4,2021-01-25,new_deaths,-0.555990871904908,1,Jan-2021
163,2021,5,2021-02-01,new_deaths,-0.5611553980486874,2,Feb-2021
164,2021,6,2021-02-08,new_deaths,-0.5637376611205771,2,Feb-2021
165,2021,7,2021-02-15,new_deaths,-0.5585731349767977,2,Feb-2021
166,2021,8,2021-02-22,new_deaths,-0.5663199241924669,2,Feb-2021
167,2021,9,2021-03-01,new_deaths,-0.5611553980486874,3,Mar-2021
168,2021,10,2021-03-08,new_deaths,-0.5611553980486874,3,Mar-2021
169,2021,11,2021-03-15,new_deaths,-0.555990871904908,3,Mar-2021
170,2021,12,2021-03-22,new_deaths,-0.555990871904908,3,Mar-2021
171,2021,13,2021-03-29,new_deaths,-0.5637376611205771,3,Mar-2021
172,2021,14,2021-04-05,new_deaths,-0.5611553980486874,4,Apr-2021
173,2021,15,2021-04-12,new_deaths,-0.555990871904908,4,Apr-2021
174,2021,16,2021-04-19,new_deaths,-0.46561166438876833,4,Apr-2021
175,2021,17,2021-04-26,new_deaths,-0.2951823016440478,4,Apr-2021
176,2021,18,2021-05-03,new_deaths,-0.16865141112145227,5,May-2021
177,2021,19,2021-05-10,new_deaths,-0.07568994053342287,5,May-2021
178,2021,20,2021-05-17,new_deaths,-0.08343672974909198,5,May-2021
179,2021,21,2021-05-24,new_deaths,0.04309416077350357,5,May-2021
180,2021,22,2021-05-31,new_deaths,0.012107003910827112,5,May-2021
181,2021,23,2021-06-07,new_deaths,-0.016297889879959646,6,Jun-2021
182,2021,24,2021-06-14,new_deaths,-0.10151257125231992,6,Jun-2021
183,2021,25,2021-06-21,new_deaths,0.1644605251523197,6,Jun-2021
184,2021,26,2021-06-28,new_deaths,0.24451068038090057,6,Jun-2021
185,2021,27,2021-07-05,new_deaths,0.6860776656740402,7,Jul-2021
186,2021,28,2021-07-12,new_deaths,1.0605058110980474,7,Jul-2021
187,2021,29,2021-07-19,new_deaths,1.2877449614243415,7,Jul-2021
188,2021,30,2021-07-26,new_deaths,1.8377669957368488,7,Jul-2021
189,2021,31,2021-08-02,new_deaths,2.5685474450816352,8,Aug-2021
190,2021,32,2021-08-09,new_deaths,2.914570696714856,8,Aug-2021
191,2021,33,2021-08-16,new_deaths,3.9991211869085324,8,Aug-2021
192,2021,34,2021-08-23,new_deaths,4.1411456558624655,8,Aug-2021
193,2021,35,2021-08-30,new_deaths,3.854514454882709,8,Aug-2021
194,2021,36,2021-09-06,new_deaths,3.3019101574983116,9,Sep-2021
195,2021,37,2021-09-13,new_deaths,2.0417657784161354,9,Sep-2021
196,2021,38,2021-09-20,new_deaths,1.7706281558677166,9,Sep-2021
197,2021,39,2021-09-27,new_deaths,1.3600483274372535,9,Sep-2021
198,2021,40,2021-10-04,new_deaths,1.1818721754768635,10,Oct-2021
199,2021,41,2021-10-11,new_deaths,0.9365571836473415,10,Oct-2021
200,2021,42,2021-10-18,new_deaths,0.6783308764583711,10,Oct-2021
201,2021,43,2021-10-25,new_deaths,0.5956984581579005,10,Oct-2021
202,2021,44,2021-11-01,new_deaths,0.6189388258049079,11,Nov-2021
203,2021,45,2021-11-08,new_deaths,0.3942819385505035,11,Nov-2021
204,2021,46,2021-11-15,new_deaths,0.34005441404081965,11,Nov-2021
205,2021,47,2021-11-22,new_deaths,0.2600042588122388,11,Nov-2021
206,2021,48,2021-11-29,new_deaths,0.04567642384539328,11,Nov-2021
207,2021,49,2021-12-06,new_deaths,0.019853793126496228,12,Dec-2021
208,2021,50,2021-12-13,new_deaths,-0.034373731383187583,12,Dec-2021
209,2021,51,2021-12-20,new_deaths,-0.0421205205988567,12,Dec-2021
210,2021,52,2021-12-27,new_deaths,-0.26161288170948166,12,Dec-2021
211,2021,53,2021-01-01,new_deaths,-0.5585731349767977,1,Jan-2021
212,2020,1,2020-01-04,people_vaccinated,-0.668806914667009,1,Jan-2020
213,2020,2,2020-01-06,people_vaccinated,-0.668806914667009,1,Jan-2020
214,2020,3,2020-01-13,people_vaccinated,-0.668806914667009,1,Jan-2020
215,2020,4,2020-01-20,people_vaccinated,-0.668806914667009,1,Jan-2020
216,2020,5,2020-01-27,people_vaccinated,-0.668806914667009,1,Jan-2020
217,2020,6,2020-02-03,people_vaccinated,-0.668806914667009,2,Feb-2020
218,2020,7,2020-02-10,people_vaccinated,-0.668806914667009,2,Feb-2020
219,2020,8,2020-02-17,people_vaccinated,-0.668806914667009,2,Feb-2020
220,2020,9,2020-02-24,people_vaccinated,-0.668806914667009,2,Feb-2020
221,2020,10,2020-03-02,people_vaccinated,-0.668806914667009,3,Mar-2020
222,2020,11,2020-03-09,people_vaccinated,-0.668806914667009,3,Mar-2020
223,2020,12,2020-03-16,people_vaccinated,-0.668806914667009,3,Mar-2020
224,2020,13,2020-03-23,people_vaccinated,-0.668806914667009,3,Mar-2020
225,2020,14,2020-03-30,people_vaccinated,-0.668806914667009,3,Mar-2020
226,2020,15,2020-04-06,people_vaccinated,-0.668806914667009,4,Apr-2020
227,2020,16,2020-04-13,people_vaccinated,-0.668806914667009,4,Apr-2020
228,2020,17,2020-04-20,people_vaccinated,-0.668806914667009,4,Apr-2020
229,2020,18,2020-04-27,people_vaccinated,-0.668806914667009,4,Apr-2020
230,2020,19,2020-05-04,people_vaccinated,-0.668806914667009,5,May-2020
231,2020,20,2020-05-11,people_vaccinated,-0.668806914667009,5,May-2020
232,2020,21,2020-05-18,people_vaccinated,-0.668806914667009,5,May-2020
233,2020,22,2020-05-25,people_vaccinated,-0.668806914667009,5,May-2020
234,2020,23,2020-06-01,people_vaccinated,-0.668806914667009,6,Jun-2020
235,2020,24,2020-06-08,people_vaccinated,-0.668806914667009,6,Jun-2020
236,2020,25,2020-06-15,people_vaccinated,-0.668806914667009,6,Jun-2020
237,2020,26,2020-06-22,people_vaccinated,-0.668806914667009,6,Jun-2020
238,2020,27,2020-06-29,people_vaccinated,-0.668806914667009,6,Jun-2020
239,2020,28,2020-07-06,people_vaccinated,-0.668806914667009,7,Jul-2020
240,2020,29,2020-07-13,people_vaccinated,-0.668806914667009,7,Jul-2020
241,2020,30,2020-07-20,people_vaccinated,-0.668806914667009,7,Jul-2020
242,2020,31,2020-07-27,people_vaccinated,-0.668806914667009,7,Jul-2020
243,2020,32,2020-08-03,people_vaccinated,-0.668806914667009,8,Aug-2020
244,2020,33,2020-08-10,people_vaccinated,-0.668806914667009,8,Aug-2020
245,2020,34,2020-08-17,people_vaccinated,-0.668806914667009,8,Aug-2020
246,2020,35,2020-08-24,people_vaccinated,-0.668806914667009,8,Aug-2020
247,2020,36,2020-08-31,people_vaccinated,-0.668806914667009,8,Aug-2020
248,2020,37,2020-09-07,people_vaccinated,-0.668806914667009,9,Sep-2020
249,2020,38,2020-09-14,people_vaccinated,-0.668806914667009,9,Sep-2020
250,2020,39,2020-09-21,people_vaccinated,-0.668806914667009,9,Sep-2020
251,2020,40,2020-09-28,people_vaccinated,-0.668806914667009,9,Sep-2020
252,2020,41,2020-10-05,people_vaccinated,-0.668806914667009,10,Oct-2020
253,2020,42,2020-10-12,people_vaccinated,-0.668806914667009,10,Oct-2020
254,2020,43,2020-10-19,people_vaccinated,-0.668806914667009,10,Oct-2020
255,2020,44,2020-10-26,people_vaccinated,-0.668806914667009,10,Oct-2020
256,2020,45,2020-11-02,people_vaccinated,-0.668806914667009,11,Nov-2020
257,2020,46,2020-11-09,people_vaccinated,-0.668806914667009,11,Nov-2020
258,2020,47,2020-11-16,people_vaccinated,-0.668806914667009,11,Nov-2020
259,2020,48,2020-11-23,people_vaccinated,-0.668806914667009,11,Nov-2020
260,2020,49,2020-11-30,people_vaccinated,-0.668806914667009,11,Nov-2020
261,2020,50,2020-12-07,people_vaccinated,-0.668806914667009,12,Dec-2020
262,2020,51,2020-12-14,people_vaccinated,-0.668806914667009,12,Dec-2020
263,2020,52,2020-12-21,people_vaccinated,-0.668806914667009,12,Dec-2020
264,2020,53,2020-12-28,people_vaccinated,-0.668806914667009,12,Dec-2020
265,2021,1,2021-01-04,people_vaccinated,-0.668806914667009,1,Jan-2021
266,2021,2,2021-01-11,people_vaccinated,-0.668806914667009,1,Jan-2021
267,2021,3,2021-01-18,people_vaccinated,-0.668806914667009,1,Jan-2021
268,2021,4,2021-01-25,people_vaccinated,-0.668806914667009,1,Jan-2021
269,2021,5,2021-02-01,people_vaccinated,-0.668806914667009,2,Feb-2021
270,2021,6,2021-02-08,people_vaccinated,-0.668806914667009,2,Feb-2021
271,2021,7,2021-02-15,people_vaccinated,-0.668806914667009,2,Feb-2021
272,2021,8,2021-02-22,people_vaccinated,-0.668806914667009,2,Feb-2021
273,2021,9,2021-03-01,people_vaccinated,-0.6684625412727435,3,Mar-2021
274,2021,10,2021-03-08,people_vaccinated,-0.6662536576725111,3,Mar-2021
275,2021,11,2021-03-15,people_vaccinated,-0.668806914667009,3,Mar-2021
276,2021,12,2021-03-22,people_vaccinated,-0.6642455558061428,3,Mar-2021
277,2021,13,2021-03-29,people_vaccinated,-0.6586612249181358,3,Mar-2021
278,2021,14,2021-04-05,people_vaccinated,-0.6451536029485998,4,Apr-2021
279,2021,15,2021-04-12,people_vaccinated,-0.6433926608358684,4,Apr-2021
280,2021,16,2021-04-19,people_vaccinated,-0.6227037486798835,4,Apr-2021
281,2021,17,2021-04-26,people_vaccinated,-0.6166691052399701,4,Apr-2021
282,2021,18,2021-05-03,people_vaccinated,-0.6073280599077724,5,May-2021
283,2021,19,2021-05-10,people_vaccinated,-0.5984952759415534,5,May-2021
284,2021,20,2021-05-17,people_vaccinated,-0.576735401414859,5,May-2021
285,2021,21,2021-05-24,people_vaccinated,-0.5503044825878967,5,May-2021
286,2021,22,2021-05-31,people_vaccinated,-0.5334171928359441,5,May-2021
287,2021,23,2021-06-07,people_vaccinated,-0.4538977151765959,6,Jun-2021
288,2021,24,2021-06-14,people_vaccinated,-0.40675502713277883,6,Jun-2021
289,2021,25,2021-06-21,people_vaccinated,-0.3587735513448461,6,Jun-2021
290,2021,26,2021-06-28,people_vaccinated,-0.29870016872265726,6,Jun-2021
291,2021,27,2021-07-05,people_vaccinated,-0.22772221347794736,7,Jul-2021
292,2021,28,2021-07-12,people_vaccinated,-0.1542812439500157,7,Jul-2021
293,2021,29,2021-07-19,people_vaccinated,-0.0851557539040923,7,Jul-2021
294,2021,30,2021-07-26,people_vaccinated,-0.007038713419352722,7,Jul-2021
295,2021,31,2021-08-02,people_vaccinated,0.08928658421897251,8,Aug-2021
296,2021,32,2021-08-09,people_vaccinated,0.18462575617101967,8,Aug-2021
297,2021,33,2021-08-16,people_vaccinated,0.30001132924642937,8,Aug-2021
298,2021,34,2021-08-23,people_vaccinated,0.4227538883807409,8,Aug-2021
299,2021,35,2021-08-30,people_vaccinated,0.521701772936783,8,Aug-2021
300,2021,36,2021-09-06,people_vaccinated,0.6207906884036686,9,Sep-2021
301,2021,37,2021-09-13,people_vaccinated,0.7013426697690679,9,Sep-2021
302,2021,38,2021-09-20,people_vaccinated,0.7301737222512162,9,Sep-2021
303,2021,39,2021-09-27,people_vaccinated,-0.668806914667009,9,Sep-2021
304,2021,40,2021-10-04,people_vaccinated,0.9806300615738531,10,Oct-2021
305,2021,41,2021-10-11,people_vaccinated,1.106964451333592,10,Oct-2021
306,2021,42,2021-10-18,people_vaccinated,1.2224030888303983,10,Oct-2021
307,2021,43,2021-10-25,people_vaccinated,1.33460664605224,10,Oct-2021
308,2021,44,2021-11-01,people_vaccinated,1.413657127172166,11,Nov-2021
309,2021,45,2021-11-08,people_vaccinated,1.4748512170962933,11,Nov-2021
310,2021,46,2021-11-15,people_vaccinated,1.5432509717489586,11,Nov-2021
311,2021,47,2021-11-22,people_vaccinated,1.6001900917547078,11,Nov-2021
312,2021,48,2021-11-29,people_vaccinated,1.6773125655638856,11,Nov-2021
313,2021,49,2021-12-06,people_vaccinated,1.7079800548494388,12,Dec-2021
314,2021,50,2021-12-13,people_vaccinated,1.7360318807253394,12,Dec-2021
315,2021,51,2021-12-20,people_vaccinated,1.757233748954826,12,Dec-2021
316,2021,52,2021-12-27,people_vaccinated,1.7691454074729704,12,Dec-2021
317,2021,53,2021-01-01,people_vaccinated,-0.668806914667009,1,Jan-2021
318,2020,1,2020-01-04,people_fully_vaccinated,-0.6011549984238067,1,Jan-2020
319,2020,2,2020-01-06,people_fully_vaccinated,-0.6011549984238067,1,Jan-2020
320,2020,3,2020-01-13,people_fully_vaccinated,-0.6011549984238067,1,Jan-2020
321,2020,4,2020-01-20,people_fully_vaccinated,-0.6011549984238067,1,Jan-2020
322,2020,5,2020-01-27,people_fully_vaccinated,-0.6011549984238067,1,Jan-2020
323,2020,6,2020-02-03,people_fully_vaccinated,-0.6011549984238067,2,Feb-2020
324,2020,7,2020-02-10,people_fully_vaccinated,-0.6011549984238067,2,Feb-2020
325,2020,8,2020-02-17,people_fully_vaccinated,-0.6011549984238067,2,Feb-2020
326,2020,9,2020-02-24,people_fully_vaccinated,-0.6011549984238067,2,Feb-2020
327,2020,10,2020-03-02,people_fully_vaccinated,-0.6011549984238067,3,Mar-2020
328,2020,11,2020-03-09,people_fully_vaccinated,-0.6011549984238067,3,Mar-2020
329,2020,12,2020-03-16,people_fully_vaccinated,-0.6011549984238067,3,Mar-2020
330,2020,13,2020-03-23,people_fully_vaccinated,-0.6011549984238067,3,Mar-2020
331,2020,14,2020-03-30,people_fully_vaccinated,-0.6011549984238067,3,Mar-2020
332,2020,15,2020-04-06,people_fully_vaccinated,-0.6011549984238067,4,Apr-2020
333,2020,16,2020-04-13,people_fully_vaccinated,-0.6011549984238067,4,Apr-2020
334,2020,17,2020-04-20,people_fully_vaccinated,-0.6011549984238067,4,Apr-2020
335,2020,18,2020-04-27,people_fully_vaccinated,-0.6011549984238067,4,Apr-2020
336,2020,19,2020-05-04,people_fully_vaccinated,-0.6011549984238067,5,May-2020
337,2020,20,2020-05-11,people_fully_vaccinated,-0.6011549984238067,5,May-2020
338,2020,21,2020-05-18,people_fully_vaccinated,-0.6011549984238067,5,May-2020
339,2020,22,2020-05-25,people_fully_vaccinated,-0.6011549984238067,5,May-2020
340,2020,23,2020-06-01,people_fully_vaccinated,-0.6011549984238067,6,Jun-2020
341,2020,24,2020-06-08,people_fully_vaccinated,-0.6011549984238067,6,Jun-2020
342,2020,25,2020-06-15,people_fully_vaccinated,-0.6011549984238067,6,Jun-2020
343,2020,26,2020-06-22,people_fully_vaccinated,-0.6011549984238067,6,Jun-2020
344,2020,27,2020-06-29,people_fully_vaccinated,-0.6011549984238067,6,Jun-2020
345,2020,28,2020-07-06,people_fully_vaccinated,-0.6011549984238067,7,Jul-2020
346,2020,29,2020-07-13,people_fully_vaccinated,-0.6011549984238067,7,Jul-2020
347,2020,30,2020-07-20,people_fully_vaccinated,-0.6011549984238067,7,Jul-2020
348,2020,31,2020-07-27,people_fully_vaccinated,-0.6011549984238067,7,Jul-2020
349,2020,32,2020-08-03,people_fully_vaccinated,-0.6011549984238067,8,Aug-2020
350,2020,33,2020-08-10,people_fully_vaccinated,-0.6011549984238067,8,Aug-2020
351,2020,34,2020-08-17,people_fully_vaccinated,-0.6011549984238067,8,Aug-2020
352,2020,35,2020-08-24,people_fully_vaccinated,-0.6011549984238067,8,Aug-2020
353,2020,36,2020-08-31,people_fully_vaccinated,-0.6011549984238067,8,Aug-2020
354,2020,37,2020-09-07,people_fully_vaccinated,-0.6011549984238067,9,Sep-2020
355,2020,38,2020-09-14,people_fully_vaccinated,-0.6011549984238067,9,Sep-2020
